,airline,source_city,departure_time,stops,arrival_time,destination_city,class,days_left,price
5544,2,2,5,2,3,5,1,29,2410
5545,3,2,5,2,3,5,1,29,2410
5546,2,2,3,2,1,5,1,29,2410
5547,2,2,0,2,2,5,1,29,2410
5548,2,2,0,2,2,5,1,29,2410
5549,2,2,2,2,5,5,1,29,2410
5550,0,2,2,2,5,5,1,29,2410
5551,3,2,2,2,5,5,1,29,2410
5552,2,2,5,2,5,5,1,29,2410
5553,3,2,4,2,4,5,1,29,2410
5554,2,2,4,2,0,5,1,29,2410
5555,3,2,4,2,0,5,1,29,2410
5556,2,2,2,2,5,5,1,29,2410
5557,3,2,1,2,1,5,1,29,2410
5558,0,2,2,0,3,5,1,29,2409
5559,0,2,2,0,3,5,1,29,2409
5560,0,2,5,0,1,5,1,29,2409
5561,0,2,4,0,5,5,1,29,2409
5562,0,2,2,0,1,5,1,29,2409
5563,0,2,2,0,1,5,1,29,2409
5564,0,2,1,0,5,5,1,29,2409
5565,0,2,0,0,3,5,1,29,2409
5566,0,2,5,0,0,5,1,29,2409
5567,0,2,4,0,3,5,1,29,2409
5568,3,2,1,0,0,5,1,29,2463
5569,1,2,2,2,2,5,1,29,2476
5570,1,2,1,2,4,5,1,29,2476
5571,1,2,1,2,4,5,1,29,2476
5572,1,2,4,2,0,5,1,29,2476
5573,1,2,2,2,5,5,1,29,2476
5574,1,2,4,2,4,5,1,29,2476
5575,1,2,2,2,5,5,1,29,2476
5576,1,2,0,0,2,5,1,29,2476
5577,1,2,2,0,5,5,1,29,2476
5578,4,2,2,2,5,5,1,29,2621
5579,4,2,1,2,4,5,1,29,2621
5580,4,2,1,2,4,5,1,29,2621
5581,4,2,2,2,5,5,1,29,2621
5582,4,2,1,0,4,5,1,29,2621
5583,3,2,4,2,4,5,1,29,3001
5584,5,2,1,2,4,5,1,29,3100
5585,5,2,2,2,5,5,1,29,3100
5586,5,2,4,2,4,5,1,29,3100
5587,5,2,2,2,2,5,1,29,3100
5588,5,2,2,2,5,5,1,29,3100
5589,3,2,4,2,0,5,1,29,3001
5590,3,2,2,2,2,5,1,29,3001
5591,3,2,2,2,5,5,1,29,3001
5592,3,2,0,2,2,5,1,29,3001
5593,3,2,0,2,2,5,1,29,3001
5594,3,2,5,0,1,5,1,29,2994
5595,3,2,5,0,1,5,1,29,2994
5596,3,2,4,0,0,5,1,29,3054
5597,0,2,2,0,3,5,1,29,3102
5598,0,2,2,0,1,5,1,29,3102
5599,4,2,2,0,4,5,1,29,3105
5600,1,2,1,0,0,5,1,29,3291
5601,2,2,2,0,5,5,1,29,3330
5602,2,2,2,0,3,5,1,29,3330
5603,2,2,2,0,3,5,1,29,3330
5604,3,2,2,0,5,5,1,29,3408
5605,1,2,1,0,5,5,1,29,3488
5606,3,2,5,0,4,5,1,29,3494
5607,4,2,2,0,5,5,1,29,3519
5608,4,2,2,0,1,5,1,29,3519
5609,4,2,0,0,0,5,1,29,3519
5610,4,2,0,0,2,5,1,29,3519
5611,3,2,0,0,5,5,1,29,3546
5612,3,2,1,0,2,5,1,29,3546
5613,3,2,1,0,4,5,1,29,3608
5614,5,2,0,0,0,5,1,29,4170
5615,1,2,2,0,5,5,1,29,3831
5616,1,2,4,0,5,5,1,29,3831
5617,1,2,4,0,5,5,1,29,3831
5618,1,2,2,0,4,5,1,29,3831
5619,1,2,4,0,4,5,1,29,3831
5620,1,2,4,0,4,5,1,29,3831
5621,1,2,4,0,2,5,1,29,3855
5622,1,2,1,0,2,5,1,29,3855
5623,1,2,5,0,4,5,1,29,3855
5624,1,2,2,0,4,5,1,29,3855
5625,1,2,5,0,2,5,1,29,3855
5626,1,2,4,0,4,5,1,29,3855
5627,1,2,1,0,4,5,1,29,3855
5628,1,2,2,0,2,5,1,29,3855
5629,3,2,2,0,5,5,1,29,3959
5630,3,2,0,0,5,5,1,29,3959
5631,3,2,0,0,2,5,1,29,3968
5632,3,2,2,0,5,5,1,29,3968
5633,3,2,1,0,4,5,1,29,3968
5634,3,2,4,0,2,5,1,29,3968
5635,3,2,0,0,5,5,1,29,3968
5636,1,2,2,0,0,5,1,29,4023
5637,3,2,1,0,0,5,1,29,4055
5638,3,2,5,0,4,5,1,29,4055
5639,3,2,5,2,5,5,1,29,4118
5640,1,2,4,0,5,5,1,29,4161
5641,1,2,1,0,5,5,1,29,4233
5642,3,2,1,0,4,5,1,29,4246
5643,1,2,5,0,4,5,1,29,4251
5644,5,2,1,0,0,5,1,29,4691
5645,5,2,1,0,5,5,1,29,4691
5646,5,2,0,0,0,5,1,29,4781
5647,1,2,0,0,2,5,1,29,4559
5648,1,2,5,0,5,5,1,29,4566
5649,5,2,0,0,2,5,1,29,4968
5650,3,2,0,0,2,5,1,29,4674
5651,5,2,2,0,4,5,1,29,5040
5652,5,2,2,0,4,5,1,29,5040
5653,5,2,2,0,4,5,1,29,5040
5654,5,2,2,0,4,5,1,29,5040
5655,5,2,2,0,0,5,1,29,5040
5656,5,2,2,0,0,5,1,29,5040
5657,1,2,0,0,0,5,1,29,4780
5658,5,2,1,0,0,5,1,29,5227
5659,5,2,0,0,5,5,1,29,5227
5660,5,2,4,0,5,5,1,29,5227
5661,5,2,5,0,4,5,1,29,5227
5662,5,2,1,0,5,5,1,29,5227
5663,5,2,5,0,0,5,1,29,5227
5664,5,2,0,0,4,5,1,29,5227
5665,5,2,4,0,4,5,1,29,5227
5666,5,2,0,0,5,5,1,29,5355
5667,5,2,0,0,4,5,1,29,5355
5668,1,2,2,0,2,5,1,29,5026
5669,2,2,4,0,0,5,1,29,5087
5670,2,2,1,0,0,5,1,29,5087
5671,2,2,4,0,5,5,1,29,5087
5672,2,2,5,0,4,5,1,29,5087
5673,5,2,2,0,5,5,1,29,5542
5674,5,2,2,0,4,5,1,29,5542
5675,0,2,0,0,3,5,1,29,5230
5676,1,2,1,0,0,5,1,29,5231
5677,1,2,4,0,0,5,1,29,5241
5678,2,2,4,0,2,5,1,29,5268
5679,1,2,2,0,0,5,1,29,5281
5680,2,2,0,0,5,5,1,29,5323
5681,2,2,0,0,5,5,1,29,5323
5682,1,2,4,0,2,5,1,29,5446
5683,1,2,2,0,5,5,1,29,5507
5684,1,2,0,0,5,5,1,29,5507
5685,2,2,1,0,0,5,1,29,5584
5686,2,2,1,0,0,5,1,29,5584
5687,1,2,5,0,0,5,1,29,5702
5688,5,2,2,0,5,5,1,29,6108
5689,5,2,0,0,5,5,1,29,6108
5690,1,2,0,0,5,5,1,29,5761
5691,1,2,1,0,5,5,1,29,5761
5692,1,2,0,0,4,5,1,29,5761
5693,2,2,5,0,1,5,1,29,5806
5694,1,2,2,0,2,5,1,29,5852
5695,1,2,4,0,2,5,1,29,5927
5696,5,2,1,0,4,5,1,29,6296
5697,5,2,2,0,5,5,1,29,6296
5698,5,2,2,0,5,5,1,29,6296
5699,5,2,0,0,5,5,1,29,6296
5700,5,2,0,0,5,5,1,29,6296
5701,5,2,2,0,5,5,1,29,6296
5702,5,2,0,0,5,5,1,29,6296
5703,5,2,0,0,5,5,1,29,6296
5704,5,2,4,0,5,5,1,29,6296
5705,5,2,5,0,4,5,1,29,6296
5706,2,2,1,0,4,5,1,29,5954
5707,2,2,4,0,2,5,1,29,5954
5708,2,2,4,0,2,5,1,29,5954
5709,2,2,1,0,2,5,1,29,5954
5710,2,2,2,0,1,5,1,29,5954
5711,2,2,2,0,1,5,1,29,5954
5712,1,2,5,0,4,5,1,29,6050
5713,1,2,4,0,5,5,1,29,6181
5714,1,2,2,0,4,5,1,29,6181
5715,1,2,1,0,5,5,1,29,6231
5716,1,2,0,0,2,5,1,29,6312
5717,1,2,2,0,0,5,1,29,6339
5718,1,2,1,0,0,5,1,29,6724
5719,1,2,5,0,0,5,1,29,6724
5720,1,2,0,0,5,5,1,29,6756
5721,2,2,4,0,2,5,1,29,7088
5722,2,2,4,0,2,5,1,29,7088
5723,5,2,1,0,0,5,1,29,7575
5724,5,2,2,0,5,5,1,29,7575
5725,5,2,1,0,0,5,1,29,7575
5726,5,2,0,0,5,5,1,29,7575
5727,5,2,1,0,5,5,1,29,7575
5728,5,2,1,0,5,5,1,29,7575
5729,5,2,1,0,5,5,1,29,7575
5730,5,2,1,0,5,5,1,29,7575
5731,2,2,4,0,2,5,1,29,7437
5732,2,2,4,0,2,5,1,29,7437
5733,2,2,1,0,0,5,1,29,7469
5734,5,2,5,0,0,5,1,29,7838
5735,5,2,5,0,5,5,1,29,7838
5736,1,2,4,0,0,5,1,29,8024
5737,5,2,2,0,0,5,1,29,8805
5738,1,2,2,0,5,5,1,29,8789
5739,1,2,4,0,5,5,1,29,9898
5740,1,2,4,0,2,5,1,29,9935
5741,2,2,1,1,2,5,1,29,11311
5742,5,2,1,2,1,5,1,30,2476
5743,5,2,5,2,5,5,1,30,2476
5744,5,2,5,2,5,5,1,30,2476
5745,5,2,4,2,4,5,1,30,2700
5746,5,2,0,2,0,5,1,30,2700
5747,5,2,0,2,2,5,1,30,2700
5748,5,2,0,2,2,5,1,30,2700
5749,5,2,2,2,5,5,1,30,2700
5750,5,2,4,2,0,5,1,30,2700
5751,5,2,4,2,0,5,1,30,2700
5752,2,2,0,2,0,5,1,30,2410
5753,2,2,0,2,2,5,1,30,2410
5754,2,2,2,2,2,5,1,30,2410
5755,3,2,3,2,1,5,1,30,2410
5756,0,2,1,2,1,5,1,30,2410
5757,3,2,1,2,4,5,1,30,2410
5758,2,2,1,2,4,5,1,30,2410
5759,3,2,1,2,4,5,1,30,2410
5760,2,2,1,2,4,5,1,30,2410
5761,3,2,4,2,4,5,1,30,2410
5762,2,2,5,2,3,5,1,30,2410
5763,3,2,5,2,3,5,1,30,2410
5764,2,2,3,2,1,5,1,30,2410
5765,2,2,0,2,2,5,1,30,2410
5766,2,2,0,2,2,5,1,30,2410
5767,2,2,2,2,5,5,1,30,2410
5768,0,2,2,2,5,5,1,30,2410
5769,3,2,2,2,5,5,1,30,2410
5770,2,2,5,2,5,5,1,30,2410
5771,3,2,4,2,4,5,1,30,2410
5772,2,2,4,2,0,5,1,30,2410
5773,3,2,4,2,0,5,1,30,2410
5774,2,2,2,2,5,5,1,30,2410
5775,3,2,1,2,1,5,1,30,2410
5776,0,2,2,0,3,5,1,30,2409
5777,0,2,2,0,3,5,1,30,2409
5778,0,2,1,0,0,5,1,30,2409
5779,0,2,5,0,1,5,1,30,2409
5780,0,2,4,0,5,5,1,30,2409
5781,0,2,2,0,1,5,1,30,2409
5782,0,2,1,0,5,5,1,30,2409
5783,0,2,0,0,3,5,1,30,2409
5784,0,2,5,0,0,5,1,30,2409
5785,0,2,4,0,3,5,1,30,2409
5786,0,2,2,0,1,5,1,30,2409
5787,3,2,0,0,2,5,1,30,2410
5788,3,2,4,0,0,5,1,30,2410
5789,3,2,2,0,5,5,1,30,2410
5790,3,2,1,0,0,5,1,30,2410
5791,3,2,2,0,5,5,1,30,2410
5792,3,2,1,0,4,5,1,30,2410
5793,3,2,0,0,2,5,1,30,2410
5794,3,2,1,0,0,5,1,30,2410
5795,3,2,5,0,1,5,1,30,2410
5796,3,2,0,0,5,5,1,30,2410
5797,3,2,4,0,2,5,1,30,2410
5798,3,2,0,0,5,5,1,30,2410
5799,3,2,1,0,2,5,1,30,2410
5800,3,2,5,0,4,5,1,30,2410
5801,3,2,0,0,5,5,1,30,2410
5802,4,2,1,2,4,5,1,30,2456
5803,4,2,1,2,4,5,1,30,2456
5804,1,2,2,2,2,5,1,30,2476
5805,1,2,1,2,4,5,1,30,2476
5806,1,2,1,2,4,5,1,30,2476
5807,1,2,4,2,0,5,1,30,2476
5808,1,2,2,2,5,5,1,30,2476
5809,1,2,4,2,4,5,1,30,2476
5810,1,2,2,2,5,5,1,30,2476
5811,1,2,0,0,2,5,1,30,2476
5812,1,2,2,0,5,5,1,30,2476
5813,4,2,2,2,5,5,1,30,2621
5814,4,2,2,2,5,5,1,30,2621
5815,5,2,1,2,4,5,1,30,3100
5816,5,2,2,2,5,5,1,30,3100
5817,5,2,4,2,4,5,1,30,3100
5818,5,2,2,2,2,5,1,30,3100
5819,5,2,2,2,5,5,1,30,3100
5820,3,2,4,2,0,5,1,30,3001
5821,3,2,2,2,2,5,1,30,3001
5822,3,2,2,2,5,5,1,30,3001
5823,3,2,0,2,2,5,1,30,3001
5824,3,2,4,2,4,5,1,30,3001
5825,2,2,2,0,5,5,1,30,3330
5826,2,2,2,0,3,5,1,30,3330
5827,2,2,2,0,3,5,1,30,3330
5828,4,2,2,0,5,5,1,30,3371
5829,4,2,2,0,4,5,1,30,3371
5830,3,2,5,0,1,5,1,30,3549
5831,3,2,0,2,2,5,1,30,3570
5832,3,2,5,0,4,5,1,30,3609
5833,3,2,4,0,2,5,1,30,3631
5834,3,2,4,1,2,5,1,30,3728
5835,0,2,2,0,3,5,1,30,3733
5836,0,2,2,0,1,5,1,30,3733
5837,1,2,2,0,0,5,1,30,3774
5838,1,2,5,0,4,5,1,30,3855
5839,1,2,1,0,2,5,1,30,3855
5840,1,2,5,0,2,5,1,30,3855
5841,1,2,1,0,4,5,1,30,3855
5842,1,2,2,0,5,5,1,30,3897
5843,3,2,2,0,5,5,1,30,3911
5844,3,2,1,0,4,5,1,30,3951
5845,4,2,0,0,0,5,1,30,3977
5846,1,2,1,0,0,5,1,30,4023
5847,5,2,2,0,4,5,1,30,4381
5848,5,2,0,0,4,5,1,30,4381
5849,1,2,2,0,5,5,1,30,4146
5850,1,2,4,0,5,5,1,30,4146
5851,1,2,4,0,5,5,1,30,4146
5852,1,2,5,0,5,5,1,30,4146
5853,1,2,1,0,5,5,1,30,4161
5854,3,2,4,0,0,5,1,30,4170
5855,1,2,2,0,4,5,1,30,4170
5856,1,2,2,0,2,5,1,30,4170
5857,4,2,1,0,4,5,1,30,4197
5858,1,2,1,0,5,5,1,30,4233
5859,1,2,4,0,0,5,1,30,4286
5860,5,2,2,0,5,5,1,30,4673
5861,5,2,0,0,5,5,1,30,4673
5862,5,2,1,0,0,5,1,30,4691
5863,5,2,1,0,5,5,1,30,4691
5864,5,2,0,0,0,5,1,30,4781
5865,3,2,5,2,5,5,1,30,4479
5866,1,2,0,0,2,5,1,30,4559
5867,4,2,0,0,2,5,1,30,4581
5868,1,2,4,0,2,5,1,30,4590
5869,1,2,4,0,4,5,1,30,4590
5870,5,2,0,0,2,5,1,30,4968
5871,5,2,0,0,5,5,1,30,5040
5872,2,2,4,0,2,5,1,30,4793
5873,5,2,2,0,5,5,1,30,5227
5874,5,2,1,0,0,5,1,30,5227
5875,5,2,0,0,5,5,1,30,5227
5876,5,2,5,0,4,5,1,30,5227
5877,5,2,1,0,5,5,1,30,5227
5878,5,2,2,0,4,5,1,30,5227
5879,5,2,5,0,0,5,1,30,5227
5880,5,2,0,0,4,5,1,30,5227
5881,5,2,2,0,0,5,1,30,5227
5882,5,2,0,0,0,5,1,30,5227
5883,5,2,2,0,4,5,1,30,5355
5884,5,2,2,0,4,5,1,30,5355
5885,5,2,2,0,4,5,1,30,5355
5886,2,2,4,0,0,5,1,30,5087
5887,2,2,1,0,0,5,1,30,5087
5888,2,2,4,0,5,5,1,30,5087
5889,2,2,5,0,4,5,1,30,5087
5890,5,2,4,0,5,5,1,30,5542
5891,0,2,0,0,3,5,1,30,5230
5892,1,2,2,0,0,5,1,30,5231
5893,1,2,4,0,0,5,1,30,5241
5894,2,2,0,0,5,5,1,30,5323
5895,2,2,0,0,5,5,1,30,5323
5896,1,2,5,0,2,5,1,30,5360
5897,1,2,2,0,5,5,1,30,5507
5898,1,2,5,0,4,5,1,30,5525
5899,2,2,1,0,0,5,1,30,5584
5900,2,2,1,0,0,5,1,30,5584
5901,1,2,0,0,2,5,1,30,5657
5902,1,2,5,0,0,5,1,30,5702
5903,1,2,2,0,0,5,1,30,5702
5904,1,2,1,0,0,5,1,30,5703
5905,4,2,2,0,1,5,1,30,5761
5906,2,2,5,0,1,5,1,30,5806
5907,1,2,1,0,2,5,1,30,5852
5908,1,2,0,0,0,5,1,30,5871
5909,5,2,1,0,4,5,1,30,6296
5910,5,2,2,0,5,5,1,30,6296
5911,5,2,2,0,5,5,1,30,6296
5912,5,2,0,0,5,5,1,30,6296
5913,5,2,0,0,5,5,1,30,6296
5914,5,2,2,0,5,5,1,30,6296
5915,5,2,0,0,5,5,1,30,6296
5916,5,2,0,0,5,5,1,30,6296
5917,5,2,4,0,5,5,1,30,6296
5918,5,2,5,0,4,5,1,30,6296
5919,5,2,4,0,5,5,1,30,6296
5920,5,2,4,0,5,5,1,30,6296
5921,5,2,2,0,4,5,1,30,6296
5922,5,2,4,0,5,5,1,30,6296
5923,2,2,4,0,2,5,1,30,5958
5924,2,2,4,0,2,5,1,30,5958
5925,1,2,4,0,2,5,1,30,6002
5926,1,2,2,0,2,5,1,30,6125
5927,1,2,2,0,2,5,1,30,6141
5928,2,2,1,0,4,5,1,30,6146
5929,2,2,2,0,1,5,1,30,6146
5930,1,2,2,0,5,5,1,30,6181
5931,1,2,5,0,5,5,1,30,6231
5932,1,2,2,0,5,5,1,30,6231
5933,1,2,2,0,2,5,1,30,6242
5934,1,2,0,0,5,5,1,30,6289
5935,1,2,1,0,0,5,1,30,6339
5936,1,2,0,0,2,5,1,30,6711
5937,1,2,1,0,0,5,1,30,6724
5938,1,2,0,0,5,5,1,30,6756
5939,1,2,1,0,5,5,1,30,6756
5940,1,2,1,0,2,5,1,30,7152
5941,5,2,2,0,5,5,1,30,7575
5942,5,2,0,0,5,5,1,30,7785
5943,2,2,4,0,2,5,1,30,7437
5944,2,2,4,0,2,5,1,30,7437
5945,2,2,1,0,0,5,1,30,7469
5946,2,2,2,0,1,5,1,30,7469
5947,5,2,1,0,0,5,1,30,7838
5948,5,2,1,0,5,5,1,30,7838
5949,1,2,4,0,0,5,1,30,7761
5950,5,2,1,0,5,5,1,30,8205
5951,5,2,0,0,0,5,1,30,8402
5952,5,2,1,0,0,5,1,30,8468
5953,5,2,1,0,5,5,1,30,8468
5954,1,2,4,0,2,5,1,30,8570
5955,1,2,4,0,2,5,1,30,8592
5956,5,2,2,0,0,5,1,30,9592
5957,2,2,4,0,2,5,1,30,10609
5958,2,2,4,0,2,5,1,30,10609
5959,2,2,1,0,2,5,1,30,10609
5960,1,2,4,0,5,5,1,30,14355
5961,5,2,5,2,5,5,1,31,2476
5962,5,2,5,2,5,5,1,31,2476
5963,5,2,4,2,4,5,1,31,2700
5964,5,2,0,2,0,5,1,31,2700
5965,5,2,0,2,2,5,1,31,2700
5966,5,2,0,2,2,5,1,31,2700
5967,5,2,2,2,5,5,1,31,2700
5968,5,2,4,2,0,5,1,31,2700
5969,5,2,4,2,0,5,1,31,2700
5970,2,2,0,2,0,5,1,31,2410
5971,2,2,0,2,2,5,1,31,2410
5972,2,2,2,2,2,5,1,31,2410
5973,3,2,3,2,1,5,1,31,2410
5974,0,2,1,2,1,5,1,31,2410
5975,3,2,1,2,4,5,1,31,2410
5976,2,2,1,2,4,5,1,31,2410
5977,3,2,1,2,4,5,1,31,2410
5978,2,2,1,2,4,5,1,31,2410
5979,3,2,4,2,4,5,1,31,2410
5980,2,2,5,2,3,5,1,31,2410
5981,3,2,5,2,3,5,1,31,2410
5982,2,2,3,2,1,5,1,31,2410
5983,2,2,0,2,2,5,1,31,2410
5984,2,2,0,2,2,5,1,31,2410
5985,2,2,2,2,5,5,1,31,2410
5986,3,2,2,2,5,5,1,31,2410
5987,2,2,5,2,5,5,1,31,2410
5988,3,2,4,2,4,5,1,31,2410
5989,2,2,4,2,0,5,1,31,2410
5990,3,2,4,2,0,5,1,31,2410
5991,2,2,2,2,5,5,1,31,2410
5992,3,2,1,2,1,5,1,31,2410
5993,0,2,2,0,3,5,1,31,2409
5994,0,2,5,0,1,5,1,31,2409
5995,0,2,4,0,5,5,1,31,2409
5996,0,2,2,0,1,5,1,31,2409
5997,0,2,1,0,5,5,1,31,2409
5998,0,2,0,0,3,5,1,31,2409
5999,0,2,0,0,3,5,1,31,2409
6000,0,2,5,0,0,5,1,31,2409
6001,0,2,4,0,3,5,1,31,2409
6002,3,2,4,0,0,5,1,31,2410
6003,3,2,4,0,0,5,1,31,2410
6004,3,2,2,0,5,5,1,31,2410
6005,3,2,1,0,4,5,1,31,2410
6006,3,2,0,0,2,5,1,31,2410
6007,3,2,1,0,4,5,1,31,2410
6008,3,2,1,0,0,5,1,31,2410
6009,3,2,5,0,1,5,1,31,2410
6010,3,2,4,0,2,5,1,31,2410
6011,3,2,0,0,5,5,1,31,2410
6012,3,2,5,0,4,5,1,31,2410
6013,4,2,1,2,4,5,1,31,2456
6014,4,2,1,2,4,5,1,31,2456
6015,4,2,2,2,5,5,1,31,2456
6016,1,2,2,2,2,5,1,31,2476
6017,1,2,1,2,4,5,1,31,2476
6018,1,2,1,2,4,5,1,31,2476
6019,1,2,4,2,0,5,1,31,2476
6020,1,2,2,2,5,5,1,31,2476
6021,1,2,4,2,4,5,1,31,2476
6022,1,2,2,2,5,5,1,31,2476
6023,1,2,0,0,2,5,1,31,2476
6024,1,2,2,0,5,5,1,31,2476
6025,3,2,4,2,0,5,1,31,2568
6026,3,2,4,2,4,5,1,31,2568
6027,4,2,2,2,5,5,1,31,2621
6028,5,2,1,2,4,5,1,31,3100
6029,5,2,2,2,5,5,1,31,3100
6030,5,2,4,2,4,5,1,31,3100
6031,5,2,2,2,2,5,1,31,3100
6032,5,2,2,2,5,5,1,31,3100
6033,3,2,2,2,2,5,1,31,2949
6034,3,2,2,2,5,5,1,31,2949
6035,3,2,0,2,2,5,1,31,2949
6036,3,2,5,2,5,5,1,31,2949
6037,3,2,0,2,2,5,1,31,3159
6038,1,2,2,0,0,5,1,31,3291
6039,2,2,2,0,5,5,1,31,3330
6040,2,2,2,0,3,5,1,31,3330
6041,2,2,2,0,3,5,1,31,3330
6042,4,2,2,0,5,5,1,31,3371
6043,4,2,2,0,4,5,1,31,3371
6044,1,2,1,0,0,5,1,31,3501
6045,3,2,5,0,1,5,1,31,3549
6046,3,2,1,0,4,5,1,31,3553
6047,3,2,5,0,4,5,1,31,3553
6048,3,2,0,0,2,5,1,31,3631
6049,3,2,2,0,5,5,1,31,3631
6050,3,2,4,0,2,5,1,31,3631
6051,3,2,0,0,5,5,1,31,3631
6052,1,2,2,0,5,5,1,31,3677
6053,0,2,2,2,5,5,1,31,3733
6054,1,2,4,0,2,5,1,31,3855
6055,1,2,1,0,2,5,1,31,3855
6056,1,2,5,0,2,5,1,31,3855
6057,3,2,2,0,5,5,1,31,3911
6058,3,2,0,0,5,5,1,31,3911
6059,3,2,0,0,5,5,1,31,3911
6060,4,2,0,0,0,5,1,31,3977
6061,5,2,2,0,4,5,1,31,4381
6062,5,2,0,0,4,5,1,31,4381
6063,1,2,2,0,5,5,1,31,4146
6064,1,2,4,0,5,5,1,31,4146
6065,1,2,4,0,5,5,1,31,4146
6066,1,2,4,0,4,5,1,31,4161
6067,1,2,2,0,2,5,1,31,4170
6068,4,2,1,0,4,5,1,31,4197
6069,1,2,5,0,5,5,1,31,4251
6070,5,2,1,0,0,5,1,31,4691
6071,5,2,1,0,5,5,1,31,4691
6072,5,2,0,0,0,5,1,31,4781
6073,3,2,0,0,5,5,1,31,4488
6074,4,2,0,0,2,5,1,31,4581
6075,5,2,2,0,4,5,1,31,5040
6076,5,2,2,0,4,5,1,31,5040
6077,5,2,2,0,0,5,1,31,5040
6078,5,2,0,0,0,5,1,31,5126
6079,1,2,0,0,0,5,1,31,4780
6080,1,2,1,0,5,5,1,31,4811
6081,0,2,2,0,3,5,1,31,4867
6082,0,2,2,0,1,5,1,31,4867
6083,5,2,0,0,2,5,1,31,5220
6084,3,2,1,0,0,5,1,31,4874
6085,5,2,1,0,0,5,1,31,5227
6086,5,2,1,0,5,5,1,31,5227
6087,1,2,2,0,0,5,1,31,4939
6088,5,2,0,0,5,5,1,31,5355
6089,5,2,2,0,4,5,1,31,5355
6090,5,2,2,0,4,5,1,31,5355
6091,5,2,2,0,0,5,1,31,5355
6092,5,2,0,0,4,5,1,31,5355
6093,5,2,2,0,5,5,1,31,5364
6094,5,2,0,0,5,5,1,31,5364
6095,1,2,2,0,2,5,1,31,5026
6096,2,2,1,0,0,5,1,31,5087
6097,2,2,5,0,4,5,1,31,5087
6098,5,2,4,0,5,5,1,31,5542
6099,5,2,4,0,4,5,1,31,5542
6100,0,2,2,0,3,5,1,31,5230
6101,0,2,2,0,1,5,1,31,5230
6102,1,2,1,0,0,5,1,31,5231
6103,1,2,2,0,0,5,1,31,5231
6104,1,2,0,0,0,5,1,31,5231
6105,2,2,4,0,0,5,1,31,5284
6106,2,2,4,0,5,5,1,31,5284
6107,3,2,1,0,2,5,1,31,5315
6108,2,2,0,0,5,5,1,31,5323
6109,1,2,5,0,0,5,1,31,5360
6110,5,2,2,0,5,5,1,31,5857
6111,1,2,2,0,5,5,1,31,5507
6112,5,2,0,0,5,5,1,31,5857
6113,1,2,0,0,5,5,1,31,5507
6114,5,2,5,0,4,5,1,31,5857
6115,5,2,2,0,4,5,1,31,5857
6116,5,2,5,0,0,5,1,31,5857
6117,5,2,0,0,4,5,1,31,5857
6118,2,2,1,0,0,5,1,31,5584
6119,1,2,5,0,5,5,1,31,5702
6120,1,2,5,0,5,5,1,31,5745
6121,4,2,2,0,1,5,1,31,5761
6122,1,2,1,0,5,5,1,31,5761
6123,2,2,4,0,0,5,1,31,5806
6124,2,2,5,0,1,5,1,31,5806
6125,1,2,5,0,4,5,1,31,5840
6126,1,2,5,0,2,5,1,31,5840
6127,5,2,1,0,4,5,1,31,6296
6128,5,2,2,0,5,5,1,31,6296
6129,5,2,2,0,5,5,1,31,6296
6130,5,2,0,0,5,5,1,31,6296
6131,5,2,0,0,5,5,1,31,6296
6132,5,2,2,0,5,5,1,31,6296
6133,5,2,0,0,5,5,1,31,6296
6134,5,2,0,0,5,5,1,31,6296
6135,5,2,5,0,4,5,1,31,6296
6136,5,2,2,0,0,5,1,31,6306
6137,1,2,4,0,0,5,1,31,6034
6138,1,2,2,0,2,5,1,31,6125
6139,1,2,4,0,2,5,1,31,6141
6140,2,2,1,0,4,5,1,31,6146
6141,1,2,0,0,5,5,1,31,6181
6142,1,2,4,0,5,5,1,31,6181
6143,1,2,2,0,4,5,1,31,6181
6144,1,2,0,0,4,5,1,31,6181
6145,1,2,4,0,4,5,1,31,6181
6146,1,2,1,0,5,5,1,31,6231
6147,1,2,4,0,2,5,1,31,6242
6148,5,2,4,0,5,5,1,31,6611
6149,5,2,4,0,5,5,1,31,6611
6150,2,2,1,0,0,5,1,31,6269
6151,1,2,2,0,0,5,1,31,6339
6152,1,2,4,0,3,5,1,31,6365
6153,1,2,0,0,2,5,1,31,6711
6154,1,2,5,0,0,5,1,31,6724
6155,1,2,0,0,5,5,1,31,6756
6156,1,2,4,0,0,5,1,31,6933
6157,2,2,4,0,0,5,1,31,6958
6158,5,2,5,0,0,5,1,31,7575
6159,5,2,2,0,0,5,1,31,7575
6160,5,2,0,0,0,5,1,31,7575
6161,5,2,5,0,5,5,1,31,7575
6162,2,2,1,0,0,5,1,31,7469
6163,2,2,2,0,1,5,1,31,7469
6164,5,2,1,0,0,5,1,31,7838
6165,5,2,1,0,0,5,1,31,7838
6166,5,2,1,0,5,5,1,31,8121
6167,5,2,1,0,5,5,1,31,8121
6168,1,2,4,0,2,5,1,31,7940
6169,2,2,4,0,2,5,1,31,8039
6170,1,2,2,0,5,5,1,31,8789
6171,1,2,4,0,0,5,1,31,8895
6172,1,2,4,0,5,5,1,31,10050
6173,2,2,4,0,2,5,1,31,11016
6174,2,2,4,0,2,5,1,31,11016
6175,2,2,4,0,2,5,1,31,11810
6176,2,2,4,0,2,5,1,31,11810
6177,2,2,4,0,2,5,1,31,11975
